EVENT_DATE_YEAR,NO_OF_RUNS,SPECIES_NAME,LATIN_NAME,ALL_RUNS,EVENT_DATE,Average_count
2014,1,Chub,Leuciscus cephalus,47,27/08/2014,47
2014,1,Dace,Leuciscus leuciscus,11,27/08/2014,11
2014,1,Perch,Perca fluviatilis,14,27/08/2014,14
2014,1,Common bream,Abramis brama,8,27/08/2014,8
2014,1,Pike,Esox lucius,13,27/08/2014,13
2014,1,Gudgeon,Gobio gobio,6,27/08/2014,6
2014,1,Ruffe,Gymnocephalus cernuus,2,27/08/2014,2
2014,1,Roach x common bream hybrid,Rutilus rutilus x Abramis brama,1,27/08/2014,1
2014,1,Pike,Esox lucius,5,30/07/2014,5
2014,1,Bleak,Alburnus alburnus,43,30/07/2014,43
2014,1,Chub,Leuciscus cephalus,3,30/07/2014,3
2014,1,Roach,Rutilus rutilus,49,30/07/2014,49
2014,1,Perch,Perca fluviatilis,2,30/07/2014,2
2014,1,Common bream,Abramis brama,1,30/07/2014,1
2014,1,Roach,Rutilus rutilus,762,11/06/2014,762
2014,1,Dace,Leuciscus leuciscus,344,11/06/2014,344
2014,1,Gudgeon,Gobio gobio,73,11/06/2014,73
2014,1,Bleak,Alburnus alburnus,396,11/06/2014,396
2014,1,Chub,Leuciscus cephalus,13,11/06/2014,13
2014,1,Perch,Perca fluviatilis,3,11/06/2014,3
2014,1,Silver bream,Abramis bjoerkna,1,11/06/2014,1
2014,2,Chub,Leuciscus cephalus,51,18/08/2014,26
2014,2,Roach,Rutilus rutilus,179,18/08/2014,90
2014,2,Dace,Leuciscus leuciscus,85,18/08/2014,43
2014,2,Bleak,Alburnus alburnus,16,18/08/2014,8
2014,2,Pike,Esox lucius,6,18/08/2014,3
2014,2,Gudgeon,Gobio gobio,38,18/08/2014,19
2014,2,Perch,Perca fluviatilis,5,18/08/2014,3
2014,2,Zander,Sander lucioperca,1,18/08/2014,1
2014,2,Ruffe,Gymnocephalus cernuus,5,18/08/2014,3
2014,2,Barbel,Barbus barbus,5,18/08/2014,3
2014,2,Roach,Rutilus rutilus,92,12/08/2014,46
2014,2,Bleak,Alburnus alburnus,10,12/08/2014,5
2014,2,Dace,Leuciscus leuciscus,40,12/08/2014,20
2014,2,Silver bream,Abramis bjoerkna,1,12/08/2014,1
2014,2,Gudgeon,Gobio gobio,11,12/08/2014,6
2014,2,Chub,Leuciscus cephalus,34,12/08/2014,17
2014,2,Perch,Perca fluviatilis,11,12/08/2014,6
2014,2,Common bream,Abramis brama,1,12/08/2014,1
2014,2,Pike,Esox lucius,5,12/08/2014,3
2014,2,Roach,Rutilus rutilus,30,12/08/2014,15
2014,2,Perch,Perca fluviatilis,3,12/08/2014,2
2014,2,Dace,Leuciscus leuciscus,14,12/08/2014,7
2014,2,Bleak,Alburnus alburnus,16,12/08/2014,8
2014,2,Gudgeon,Gobio gobio,2,12/08/2014,1
2014,2,Chub,Leuciscus cephalus,16,12/08/2014,8
2014,2,Pike,Esox lucius,2,12/08/2014,1
2014,1,Bleak,Alburnus alburnus,9,07/08/2014,9
2014,1,Pike,Esox lucius,2,07/08/2014,2
2014,1,Roach,Rutilus rutilus,10,07/08/2014,10
2014,1,Gudgeon,Gobio gobio,1,07/08/2014,1
2014,1,Chub,Leuciscus cephalus,4,07/08/2014,4
2014,1,Perch,Perca fluviatilis,3,07/08/2014,3
2014,3,Roach,Rutilus rutilus,315,11/08/2014,105
2014,3,Chub,Leuciscus cephalus,106,11/08/2014,36
2014,3,Pike,Esox lucius,16,11/08/2014,6
2014,3,Perch,Perca fluviatilis,96,11/08/2014,32
2014,3,Ruffe,Gymnocephalus cernuus,29,11/08/2014,10
2014,3,Gudgeon,Gobio gobio,76,11/08/2014,26
2014,3,Dace,Leuciscus leuciscus,2,11/08/2014,1
2014,3,Bleak,Alburnus alburnus,3,11/08/2014,1
2014,3,Silver bream,Abramis bjoerkna,1,11/08/2014,1
2014,3,Common bream,Abramis brama,11,11/08/2014,4
2014,3,Tench,Tinca tinca,1,11/08/2014,1
2014,1,Bleak,Alburnus alburnus,157,07/10/2014,157
2014,1,Roach,Rutilus rutilus,3,07/10/2014,3
2014,1,Common bream,Abramis brama,4,07/10/2014,4
2014,1,Pike,Esox lucius,1,07/10/2014,1
2014,1,Perch,Perca fluviatilis,3,07/10/2014,3
2014,1,Chub,Leuciscus cephalus,1,07/10/2014,1
2014,1,Dace,Leuciscus leuciscus,1,07/10/2014,1
2014,1,Roach x common bream hybrid,Rutilus rutilus x Abramis brama,2,07/10/2014,2
2015,2,Dace,Leuciscus leuciscus,29,17/11/2015,15
2015,2,Roach,Rutilus rutilus,14,17/11/2015,7
2015,2,Chub,Leuciscus cephalus,11,17/11/2015,6
2015,2,Pike,Esox lucius,1,17/11/2015,1
2015,2,Gudgeon,Gobio gobio,11,17/11/2015,6
2015,2,Perch,Perca fluviatilis,1,17/11/2015,1
2016,2,Chub,Leuciscus cephalus,11,21/03/2016,6
2016,2,Roach,Rutilus rutilus,17,21/03/2016,9
2016,2,Gudgeon,Gobio gobio,9,21/03/2016,5
2016,2,Dace,Leuciscus leuciscus,29,21/03/2016,15
2016,2,Perch,Perca fluviatilis,8,21/03/2016,4
2016,2,Pike,Esox lucius,2,21/03/2016,1
2016,2,Dace,Leuciscus leuciscus,12,08/11/2016,6
2016,2,Roach,Rutilus rutilus,7,08/11/2016,4
2016,2,Pike,Esox lucius,3,08/11/2016,2
2016,2,Perch,Perca fluviatilis,3,08/11/2016,2
2016,2,Gudgeon,Gobio gobio,4,08/11/2016,2
2016,2,Chub,Leuciscus cephalus,4,08/11/2016,2
2017,2,Roach,Rutilus rutilus,3,30/03/2017,2
2017,2,Chub,Leuciscus cephalus,5,30/03/2017,3
2017,2,Pike,Esox lucius,6,30/03/2017,3
2017,2,Perch,Perca fluviatilis,3,30/03/2017,2
2017,2,Dace,Leuciscus leuciscus,5,30/03/2017,3
2017,2,Gudgeon,Gobio gobio,5,30/03/2017,3
2017,2,Pike,Esox lucius,2,24/10/2017,1
2017,2,Perch,Perca fluviatilis,4,24/10/2017,2
2017,2,Dace,Leuciscus leuciscus,1,24/10/2017,1
2017,2,Roach,Rutilus rutilus,6,24/10/2017,3
2017,2,Chub,Leuciscus cephalus,4,24/10/2017,2
2018,1,Roach,Rutilus rutilus,2,26/03/2018,2
2018,1,Perch,Perca fluviatilis,1,26/03/2018,1
2018,1,Chub,Leuciscus cephalus,1,26/03/2018,1
2018,1,Dace,Leuciscus leuciscus,1,26/03/2018,1
2014,3,Perch,Perca fluviatilis,16,19/09/2014,6
2014,3,Chub,Leuciscus cephalus,12,19/09/2014,4
2014,3,Roach,Rutilus rutilus,61,19/09/2014,21
2014,3,Gudgeon,Gobio gobio,14,19/09/2014,5
2014,3,Dace,Leuciscus leuciscus,56,19/09/2014,19
2014,3,Common bream,Abramis brama,1,19/09/2014,1
2014,3,Pike,Esox lucius,15,19/09/2014,5
2014,3,Bleak,Alburnus alburnus,13,19/09/2014,5
2017,1,Gudgeon,Gobio gobio,2,24/05/2017,2
2012,2,Chub,Leuciscus cephalus,20,20/08/2012,10
2012,2,Roach,Rutilus rutilus,3,20/08/2012,2
2012,2,Dace,Leuciscus leuciscus,20,20/08/2012,10
2012,2,Perch,Perca fluviatilis,9,20/08/2012,5
2012,2,Bleak,Alburnus alburnus,2,20/08/2012,1
2012,2,Pike,Esox lucius,3,20/08/2012,2
2012,2,Barbel,Barbus barbus,1,20/08/2012,1
2014,3,Chub,Leuciscus cephalus,6,12/06/2014,2
2014,3,Dace,Leuciscus leuciscus,1,12/06/2014,1
2014,3,Roach,Rutilus rutilus,2,12/06/2014,1
2014,3,Pike,Esox lucius,3,12/06/2014,1
2014,3,Perch,Perca fluviatilis,6,12/06/2014,2
2014,3,Gudgeon,Gobio gobio,2,12/06/2014,1
2016,2,Chub,Leuciscus cephalus,16,02/06/2016,8
2016,2,Pike,Esox lucius,2,02/06/2016,1
2016,2,Perch,Perca fluviatilis,3,02/06/2016,2
2016,2,Roach,Rutilus rutilus,7,02/06/2016,4
2016,2,Gudgeon,Gobio gobio,13,02/06/2016,7
2016,2,Dace,Leuciscus leuciscus,10,02/06/2016,5
2016,2,Bleak,Alburnus alburnus,6,02/06/2016,3
2016,2,Brown / sea trout,Salmo trutta,1,02/06/2016,1
2017,3,Roach,Rutilus rutilus,26,22/06/2017,9
2017,3,Perch,Perca fluviatilis,4,22/06/2017,2
2017,3,Chub,Leuciscus cephalus,24,22/06/2017,8
2017,3,Pike,Esox lucius,4,22/06/2017,2
2017,3,Gudgeon,Gobio gobio,7,22/06/2017,3
2017,3,Dace,Leuciscus leuciscus,12,22/06/2017,4
2017,3,Bleak,Alburnus alburnus,9,22/06/2017,3
2017,3,Barbel,Barbus barbus,1,22/06/2017,1
2018,2,Roach,Rutilus rutilus,15,14/06/2018,8
2018,2,Bleak,Alburnus alburnus,2,14/06/2018,1
2018,2,Chub,Leuciscus cephalus,16,14/06/2018,8
2018,2,Perch,Perca fluviatilis,5,14/06/2018,3
2018,2,Dace,Leuciscus leuciscus,5,14/06/2018,3
2018,2,Pike,Esox lucius,2,14/06/2018,1
2018,2,Gudgeon,Gobio gobio,3,14/06/2018,2
2019,3,Chub,Leuciscus cephalus,33,29/05/2019,11
2019,3,Roach,Rutilus rutilus,41,29/05/2019,14
2019,3,Dace,Leuciscus leuciscus,15,29/05/2019,5
2019,3,Pike,Esox lucius,5,29/05/2019,2
2019,3,Barbel,Barbus barbus,1,29/05/2019,1
2019,3,Perch,Perca fluviatilis,7,29/05/2019,3
2019,3,Bleak,Alburnus alburnus,10,29/05/2019,4
2019,3,Gudgeon,Gobio gobio,14,29/05/2019,5
2022,3,Chub,Leuciscus cephalus,19,14/06/2022,7
2022,3,Roach,Rutilus rutilus,37,14/06/2022,13
2022,3,Dace,Leuciscus leuciscus,15,14/06/2022,5
2022,3,Bleak,Alburnus alburnus,54,14/06/2022,18
2022,3,Barbel,Barbus barbus,3,14/06/2022,1
2022,3,Perch,Perca fluviatilis,7,14/06/2022,3
2022,3,Gudgeon,Gobio gobio,7,14/06/2022,3
2022,3,Pike,Esox lucius,1,14/06/2022,1
2012,3,Chub,Leuciscus cephalus,18,20/08/2012,6
2012,3,Roach,Rutilus rutilus,7,20/08/2012,3
2012,3,Gudgeon,Gobio gobio,1,20/08/2012,1
2012,3,Pike,Esox lucius,2,20/08/2012,1
2012,3,Dace,Leuciscus leuciscus,4,20/08/2012,2
2014,3,Chub,Leuciscus cephalus,77,12/06/2014,26
2014,3,Roach,Rutilus rutilus,14,12/06/2014,5
2014,3,Bleak,Alburnus alburnus,4,12/06/2014,2
2014,3,Dace,Leuciscus leuciscus,1,12/06/2014,1
2014,3,Pike,Esox lucius,4,12/06/2014,2
2014,3,Gudgeon,Gobio gobio,4,12/06/2014,2
2014,3,Perch,Perca fluviatilis,1,12/06/2014,1
2016,2,Gudgeon,Gobio gobio,10,02/06/2016,5
2016,2,Chub,Leuciscus cephalus,21,02/06/2016,11
2016,2,Pike,Esox lucius,3,02/06/2016,2
2016,2,Bleak,Alburnus alburnus,2,02/06/2016,1
2016,2,Roach,Rutilus rutilus,1,02/06/2016,1
2019,3,Chub,Leuciscus cephalus,10,29/05/2019,4
2019,3,Pike,Esox lucius,1,29/05/2019,1
2019,3,Gudgeon,Gobio gobio,13,29/05/2019,5
2019,3,Dace,Leuciscus leuciscus,1,29/05/2019,1
2012,3,Pike,Esox lucius,4,04/09/2012,2
2012,3,Roach,Rutilus rutilus,4,04/09/2012,2
2012,3,Chub,Leuciscus cephalus,5,04/09/2012,2
2012,3,Gudgeon,Gobio gobio,2,04/09/2012,1
2013,2,Roach,Rutilus rutilus,3,17/05/2013,2
2013,2,Pike,Esox lucius,2,17/05/2013,1
2013,2,Chub,Leuciscus cephalus,4,17/05/2013,2
2013,2,Gudgeon,Gobio gobio,3,17/05/2013,2
2014,2,Chub,Leuciscus cephalus,12,09/07/2014,6
2014,2,Roach,Rutilus rutilus,30,09/07/2014,15
2014,2,Gudgeon,Gobio gobio,1,09/07/2014,1
2014,2,Silver bream,Abramis bjoerkna,1,09/07/2014,1
2014,2,Dace,Leuciscus leuciscus,1,09/07/2014,1
2016,2,Pike,Esox lucius,3,07/06/2016,2
2016,2,Roach,Rutilus rutilus,37,07/06/2016,19
2016,2,Chub,Leuciscus cephalus,14,07/06/2016,7
2016,2,Gudgeon,Gobio gobio,34,07/06/2016,17
2016,2,Perch,Perca fluviatilis,5,07/06/2016,3
2016,2,Dace,Leuciscus leuciscus,4,07/06/2016,2
2017,2,Roach,Rutilus rutilus,22,29/06/2017,11
2017,2,Pike,Esox lucius,3,29/06/2017,2
2017,2,Chub,Leuciscus cephalus,2,29/06/2017,1
2017,2,Perch,Perca fluviatilis,1,29/06/2017,1
2017,2,Gudgeon,Gobio gobio,3,29/06/2017,2
2018,2,Roach,Rutilus rutilus,26,07/06/2018,13
2018,2,Pike,Esox lucius,1,07/06/2018,1
2018,2,Chub,Leuciscus cephalus,4,07/06/2018,2
2018,2,Perch,Perca fluviatilis,1,07/06/2018,1
2012,1,Roach,Rutilus rutilus,53,28/05/2012,53
2012,1,Bleak,Alburnus alburnus,16,28/05/2012,16
2012,1,Common bream,Abramis brama,4,28/05/2012,4
2012,1,Perch,Perca fluviatilis,5,28/05/2012,5
2012,1,Pike,Esox lucius,1,28/05/2012,1
2012,1,Gudgeon,Gobio gobio,1,28/05/2012,1
2012,1,Dace,Leuciscus leuciscus,4,28/05/2012,4
2012,1,Silver bream,Abramis bjoerkna,1,28/05/2012,1
2013,1,Roach x common bream hybrid,Rutilus rutilus x Abramis brama,3,05/06/2013,3
2013,1,Bleak,Alburnus alburnus,54,05/06/2013,54
2013,1,Roach,Rutilus rutilus,107,05/06/2013,107
2013,1,Perch,Perca fluviatilis,6,05/06/2013,6
2013,1,Common bream,Abramis brama,1,05/06/2013,1
2013,1,Silver bream,Abramis bjoerkna,2,05/06/2013,2
2013,1,Common [wild] carp,Cyprinus carpio,2,05/06/2013,2
2013,1,Mirror carp,Cyprinus carpio,3,05/06/2013,3
2013,1,Pike,Esox lucius,3,05/06/2013,3
2013,1,Chub,Leuciscus cephalus,2,05/06/2013,2
2014,1,Roach,Rutilus rutilus,67,13/06/2014,67
2014,1,Silver bream,Abramis bjoerkna,9,13/06/2014,9
2014,1,Chub,Leuciscus cephalus,3,13/06/2014,3
2014,1,Common bream,Abramis brama,1,13/06/2014,1
2014,1,Perch,Perca fluviatilis,11,13/06/2014,11
2014,1,Pike,Esox lucius,3,13/06/2014,3
2014,1,Ruffe,Gymnocephalus cernuus,2,13/06/2014,2
2016,1,Bleak,Alburnus alburnus,130,23/06/2016,130
2016,1,Perch,Perca fluviatilis,6,23/06/2016,6
2016,1,Roach,Rutilus rutilus,135,23/06/2016,135
2016,1,Chub,Leuciscus cephalus,9,23/06/2016,9
2016,1,Dace,Leuciscus leuciscus,4,23/06/2016,4
2016,1,Common bream,Abramis brama,2,23/06/2016,2
2016,1,Pike,Esox lucius,5,23/06/2016,5
2017,2,Common carp varieties,Cyprinus carpio,1,14/06/2017,1
2017,2,Roach,Rutilus rutilus,44,14/06/2017,22
2017,2,Perch,Perca fluviatilis,4,14/06/2017,2
2017,2,Bleak,Alburnus alburnus,1,14/06/2017,1
2017,2,Pike,Esox lucius,2,14/06/2017,1
2017,2,Dace,Leuciscus leuciscus,2,14/06/2017,1
2017,2,Chub,Leuciscus cephalus,1,14/06/2017,1
2018,1,Roach,Rutilus rutilus,16,21/06/2018,16
2018,1,Pike,Esox lucius,2,21/06/2018,2
2018,1,Dace,Leuciscus leuciscus,1,21/06/2018,1
2022,1,Roach,Rutilus rutilus,55,16/06/2022,55
2022,1,Pike,Esox lucius,1,16/06/2022,1
2022,1,Bleak,Alburnus alburnus,4,16/06/2022,4
2022,1,Chub,Leuciscus cephalus,3,16/06/2022,3
2015,2,Pike,Esox lucius,1,27/03/2015,1
2015,2,Dace,Leuciscus leuciscus,1,27/03/2015,1
2015,2,Gudgeon,Gobio gobio,6,27/03/2015,3
2015,2,Brown / sea trout,Salmo trutta,13,27/03/2015,7
2015,2,Chub,Leuciscus cephalus,1,27/03/2015,1
2015,2,Minnow,Phoxinus phoxinus,103,27/03/2015,52
2015,2,Bullhead,Cottus gobio,57,27/03/2015,29
2015,2,3-spined stickleback,Gasterosteus aculeatus,1,27/03/2015,1
2015,2,Brook lamprey > ammocoete,Lampetra planeri,2,27/03/2015,1
2015,2,Tench,Tinca tinca,2,01/04/2015,1
2015,2,Perch,Perca fluviatilis,42,01/04/2015,21
2015,2,Pike,Esox lucius,2,01/04/2015,1
2015,2,Roach,Rutilus rutilus,36,01/04/2015,18
2015,2,Gudgeon,Gobio gobio,87,01/04/2015,44
2015,2,Ruffe,Gymnocephalus cernuus,1,01/04/2015,1
2015,2,Dace,Leuciscus leuciscus,1,01/04/2015,1
2015,2,Brown / sea trout,Salmo trutta,1,01/04/2015,1
2014,3,Roach,Rutilus rutilus,36,07/04/2014,12
2014,3,Pike,Esox lucius,1,07/04/2014,1
2014,3,Chub,Leuciscus cephalus,2,07/04/2014,1
2014,3,Perch,Perca fluviatilis,8,07/04/2014,3
2014,3,Gudgeon,Gobio gobio,1,07/04/2014,1
2014,3,Roach x common bream hybrid,Rutilus rutilus x Abramis brama,1,07/04/2014,1
2015,2,Dace,Leuciscus leuciscus,21,17/11/2015,11
2015,2,Roach,Rutilus rutilus,5,17/11/2015,3
2015,2,Brown / sea trout,Salmo trutta,1,17/11/2015,1
2015,2,Common bream,Abramis brama,4,17/11/2015,2
2015,2,Gudgeon,Gobio gobio,3,17/11/2015,2
2016,2,Dace,Leuciscus leuciscus,36,21/03/2016,18
2016,2,Gudgeon,Gobio gobio,4,21/03/2016,2
2016,2,Brown / sea trout,Salmo trutta,4,21/03/2016,2
2016,2,Chub,Leuciscus cephalus,1,21/03/2016,1
2016,2,Dace,Leuciscus leuciscus,18,11/11/2016,9
2016,2,Gudgeon,Gobio gobio,1,11/11/2016,1
2016,2,Brown / sea trout,Salmo trutta,2,11/11/2016,1
2017,2,Dace,Leuciscus leuciscus,24,30/03/2017,12
2017,2,Brown / sea trout,Salmo trutta,1,30/03/2017,1
2017,2,Dace,Leuciscus leuciscus,16,24/10/2017,8
2017,2,Gudgeon,Gobio gobio,7,24/10/2017,4
2017,2,Brown / sea trout,Salmo trutta,1,24/10/2017,1
2018,1,Dace,Leuciscus leuciscus,4,26/03/2018,4
2014,2,Pike,Esox lucius,3,03/06/2014,2
2014,2,Chub,Leuciscus cephalus,3,03/06/2014,2
2014,2,Roach,Rutilus rutilus,1,03/06/2014,1
2014,2,Brown / sea trout,Salmo trutta,21,22/05/2014,11
2012,1,Roach,Rutilus rutilus,10,28/05/2012,10
2012,1,Bleak,Alburnus alburnus,6,28/05/2012,6
2012,1,Perch,Perca fluviatilis,4,28/05/2012,4
2012,1,Pike,Esox lucius,1,28/05/2012,1
2012,1,Ruffe,Gymnocephalus cernuus,1,28/05/2012,1
2013,1,Tench,Tinca tinca,1,04/06/2013,1
2013,1,Bleak,Alburnus alburnus,83,04/06/2013,83
2013,1,Pike,Esox lucius,6,04/06/2013,6
2013,1,Roach,Rutilus rutilus,39,04/06/2013,39
2013,1,Perch,Perca fluviatilis,3,04/06/2013,3
2013,1,Zander,Sander lucioperca,1,04/06/2013,1
2013,1,Chub,Leuciscus cephalus,1,04/06/2013,1
2014,1,Chub,Leuciscus cephalus,3,13/06/2014,3
2014,1,Pike,Esox lucius,5,13/06/2014,5
2014,1,Bleak,Alburnus alburnus,28,13/06/2014,28
2014,1,Roach,Rutilus rutilus,47,13/06/2014,47
2014,1,Dace,Leuciscus leuciscus,3,13/06/2014,3
2014,1,Perch,Perca fluviatilis,7,13/06/2014,7
2014,1,Zander,Sander lucioperca,1,13/06/2014,1
2014,1,Ruffe,Gymnocephalus cernuus,1,13/06/2014,1
2016,1,Bleak,Alburnus alburnus,42,08/06/2016,42
2016,1,Chub,Leuciscus cephalus,7,08/06/2016,7
2016,1,Roach,Rutilus rutilus,7,08/06/2016,7
2016,1,Roach x common bream hybrid,Rutilus rutilus x Abramis brama,1,08/06/2016,1
2016,1,Dace,Leuciscus leuciscus,1,08/06/2016,1
2016,1,Perch,Perca fluviatilis,2,08/06/2016,2
2016,1,Pike,Esox lucius,3,08/06/2016,3
2017,1,Bleak,Alburnus alburnus,82,14/06/2017,82
2017,1,Roach,Rutilus rutilus,32,14/06/2017,32
2017,1,Pike,Esox lucius,2,14/06/2017,2
2017,1,Chub,Leuciscus cephalus,1,14/06/2017,1
2017,1,Common bream,Abramis brama,1,14/06/2017,1
2017,1,Perch,Perca fluviatilis,1,14/06/2017,1
2018,1,Mirror carp,Cyprinus carpio,1,21/06/2018,1
2018,1,Roach,Rutilus rutilus,31,21/06/2018,31
2018,1,Bleak,Alburnus alburnus,15,21/06/2018,15
2018,1,Perch,Perca fluviatilis,4,21/06/2018,4
2018,1,Tench,Tinca tinca,1,21/06/2018,1
2018,1,Chub,Leuciscus cephalus,4,21/06/2018,4
2022,1,Roach,Rutilus rutilus,29,16/06/2022,29
2022,1,Pike,Esox lucius,3,16/06/2022,3
2022,1,Chub,Leuciscus cephalus,3,16/06/2022,3
2022,1,Bleak,Alburnus alburnus,41,16/06/2022,41
2022,1,Rudd,Scardinius erythrophthalmus,1,16/06/2022,1
2022,1,Common bream,Abramis brama,1,16/06/2022,1
2022,1,Dace,Leuciscus leuciscus,1,16/06/2022,1
2012,2,Chub,Leuciscus cephalus,5,04/09/2012,3
2012,2,Pike,Esox lucius,5,04/09/2012,3
2012,2,Roach,Rutilus rutilus,17,04/09/2012,9
2012,2,Bleak,Alburnus alburnus,1,04/09/2012,1
2012,2,Brown / sea trout,Salmo trutta,1,04/09/2012,1
2014,2,Pike,Esox lucius,4,09/07/2014,2
2014,2,Chub,Leuciscus cephalus,2,09/07/2014,1
2014,2,Gudgeon,Gobio gobio,5,09/07/2014,3
2014,2,Roach,Rutilus rutilus,11,09/07/2014,6
2014,2,Perch,Perca fluviatilis,8,09/07/2014,4
2014,2,Dace,Leuciscus leuciscus,1,09/07/2014,1
2016,2,Chub,Leuciscus cephalus,7,07/06/2016,4
2016,2,Pike,Esox lucius,2,07/06/2016,1
2016,2,Gudgeon,Gobio gobio,6,07/06/2016,3
2016,2,Dace,Leuciscus leuciscus,3,07/06/2016,2
2016,2,Bleak,Alburnus alburnus,15,07/06/2016,8
2016,2,Roach,Rutilus rutilus,12,07/06/2016,6
2016,2,Perch,Perca fluviatilis,3,07/06/2016,2
2017,2,Chub,Leuciscus cephalus,7,25/05/2017,4
2017,2,Perch,Perca fluviatilis,2,25/05/2017,1
2017,2,Bleak,Alburnus alburnus,1,25/05/2017,1
2017,2,Gudgeon,Gobio gobio,5,25/05/2017,3
2017,2,Dace,Leuciscus leuciscus,8,25/05/2017,4
2017,2,Pike,Esox lucius,4,25/05/2017,2
2017,2,Roach,Rutilus rutilus,5,25/05/2017,3
2018,2,Pike,Esox lucius,2,12/06/2018,1
2018,2,Roach,Rutilus rutilus,3,12/06/2018,2
2018,2,Chub,Leuciscus cephalus,2,12/06/2018,1
2018,2,Perch,Perca fluviatilis,3,12/06/2018,2
2018,2,Dace,Leuciscus leuciscus,1,12/06/2018,1
2019,1,Roach,Rutilus rutilus,4,22/05/2019,4
2019,1,Pike,Esox lucius,2,22/05/2019,2
2019,1,Dace,Leuciscus leuciscus,4,22/05/2019,4
2019,1,Gudgeon,Gobio gobio,3,22/05/2019,3
2013,1,Brown / sea trout,Salmo trutta,2,19/06/2013,2
2013,1,Perch,Perca fluviatilis,7,19/06/2013,7
2013,1,Gudgeon,Gobio gobio,1,19/06/2013,1
2013,1,Roach,Rutilus rutilus,1,19/06/2013,1
2013,3,Roach,Rutilus rutilus,14,19/06/2013,5
2013,3,Common bream,Abramis brama,20,19/06/2013,7
2013,3,Perch,Perca fluviatilis,6,19/06/2013,2
2012,2,Roach,Rutilus rutilus,76,24/05/2012,38
2012,2,Gudgeon,Gobio gobio,36,24/05/2012,18
2012,2,Perch,Perca fluviatilis,8,24/05/2012,4
2012,2,Pike,Esox lucius,11,24/05/2012,6
2012,2,Chub,Leuciscus cephalus,7,24/05/2012,4
2012,2,Dace,Leuciscus leuciscus,12,24/05/2012,6
2012,2,Roach x common bream hybrid,Rutilus rutilus x Abramis brama,2,24/05/2012,1
2012,2,Common bream,Abramis brama,1,24/05/2012,1
2013,3,Chub,Leuciscus cephalus,8,17/05/2013,3
2013,3,Pike,Esox lucius,3,17/05/2013,1
2013,3,Roach,Rutilus rutilus,36,17/05/2013,12
2013,3,Dace,Leuciscus leuciscus,11,17/05/2013,4
2013,3,Gudgeon,Gobio gobio,34,17/05/2013,12
2014,2,Roach,Rutilus rutilus,21,10/06/2014,11
2014,2,Rudd,Scardinius erythrophthalmus,1,10/06/2014,1
2014,2,Dace,Leuciscus leuciscus,4,10/06/2014,2
2014,2,Gudgeon,Gobio gobio,29,10/06/2014,15
2014,2,Pike,Esox lucius,8,10/06/2014,4
2014,2,Chub,Leuciscus cephalus,2,10/06/2014,1
2014,2,Bleak,Alburnus alburnus,1,10/06/2014,1
2014,2,Tench,Tinca tinca,1,10/06/2014,1
2014,2,Common bream,Abramis brama,1,10/06/2014,1
2014,2,Brown / sea trout,Salmo trutta,1,10/06/2014,1
2015,2,Roach,Rutilus rutilus,231,20/05/2015,116
2015,2,Dace,Leuciscus leuciscus,21,20/05/2015,11
2015,2,Gudgeon,Gobio gobio,78,20/05/2015,39
2015,2,Perch,Perca fluviatilis,7,20/05/2015,4
2015,2,Pike,Esox lucius,6,20/05/2015,3
2015,2,Chub,Leuciscus cephalus,7,20/05/2015,4
2016,2,Chub,Leuciscus cephalus,26,26/05/2016,13
2016,2,Roach,Rutilus rutilus,130,26/05/2016,65
2016,2,Gudgeon,Gobio gobio,82,26/05/2016,41
2016,2,Dace,Leuciscus leuciscus,22,26/05/2016,11
2016,2,Perch,Perca fluviatilis,21,26/05/2016,11
2016,2,Pike,Esox lucius,3,26/05/2016,2
2016,2,Tench,Tinca tinca,1,26/05/2016,1
2017,1,Roach,Rutilus rutilus,118,23/05/2017,118
2017,1,Chub,Leuciscus cephalus,12,23/05/2017,12
2017,1,Gudgeon,Gobio gobio,36,23/05/2017,36
2017,1,Dace,Leuciscus leuciscus,10,23/05/2017,10
2017,1,Pike,Esox lucius,8,23/05/2017,8
2017,1,Roach x common bream hybrid,Rutilus rutilus x Abramis brama,1,23/05/2017,1
2017,1,Perch,Perca fluviatilis,1,23/05/2017,1
2017,1,Bleak,Alburnus alburnus,1,23/05/2017,1
2018,2,Roach,Rutilus rutilus,133,23/05/2018,67
2018,2,Gudgeon,Gobio gobio,8,23/05/2018,4
2018,2,Pike,Esox lucius,7,23/05/2018,4
2018,2,Chub,Leuciscus cephalus,11,23/05/2018,6
2018,2,Perch,Perca fluviatilis,3,23/05/2018,2
2018,2,Dace,Leuciscus leuciscus,2,23/05/2018,1
2019,1,Roach,Rutilus rutilus,84,21/05/2019,84
2019,1,Chub,Leuciscus cephalus,7,21/05/2019,7
2019,1,Pike,Esox lucius,6,21/05/2019,6
2019,1,Gudgeon,Gobio gobio,57,21/05/2019,57
2019,1,Perch,Perca fluviatilis,4,21/05/2019,4
2019,1,Dace,Leuciscus leuciscus,1,21/05/2019,1
2012,2,Chub,Leuciscus cephalus,10,24/05/2012,5
2012,2,Pike,Esox lucius,5,24/05/2012,3
2012,2,Roach,Rutilus rutilus,24,24/05/2012,12
2012,2,Gudgeon,Gobio gobio,2,24/05/2012,1
2012,2,Dace,Leuciscus leuciscus,2,24/05/2012,1
2013,3,Chub,Leuciscus cephalus,7,22/05/2013,3
